2024/06/12,16:10:01,18.651,°C,76.073,%RH
2024/06/12,16:30:01,17.9,°C,77.019,%RH
2024/06/12,16:50:01,18.588,°C,77.227,%RH
2024/06/12,17:10:01,19.276,°C,76.825,%RH
2024/06/12,17:30:01,19.339,°C,76.612,%RH
2024/06/12,17:50:01,19.401,°C,76.687,%RH
2024/06/12,18:10:01,19.401,°C,77.012,%RH
2024/06/12,18:30:01,19.464,°C,76.906,%RH
2024/06/12,18:50:01,19.777,°C,76.453,%RH
2024/06/12,19:10:01,20.277,°C,76.155,%RH
2024/06/12,19:30:01,20.527,°C,75.626,%RH
2024/06/12,19:50:01,20.778,°C,77.409,%RH
2024/06/12,20:10:01,20.903,°C,75.103,%RH
2024/06/12,20:30:01,21.153,°C,75.191,%RH
2024/06/12,20:50:01,21.09,°C,75.042,%RH
2024/06/12,21:10:01,21.09,°C,74.459,%RH
2024/06/12,21:30:01,21.028,°C,75.038,%RH
2024/06/12,21:50:01,21.153,°C,74.426,%RH
2024/06/12,22:10:01,20.965,°C,73.903,%RH
2024/06/12,22:30:01,20.778,°C,73.635,%RH
2024/06/12,22:50:01,20.715,°C,72.638,%RH
2024/06/12,23:10:01,20.715,°C,74.107,%RH
2024/06/12,23:30:01,20.715,°C,72.675,%RH
2024/06/12,23:50:01,20.715,°C,72.527,%RH
2024/06/13,00:10:01,20.652,°C,73.002,%RH
2024/06/13,00:30:01,20.652,°C,72.708,%RH
2024/06/13,00:50:01,20.59,°C,72.113,%RH
2024/06/13,01:10:01,20.59,°C,73.072,%RH
2024/06/13,01:30:01,20.527,°C,72.22,%RH
2024/06/13,01:50:01,20.527,°C,71.924,%RH
2024/06/13,02:10:01,20.402,°C,72.102,%RH
2024/06/13,02:30:01,20.465,°C,71.772,%RH
2024/06/13,02:50:01,20.402,°C,71.249,%RH
2024/06/13,03:10:01,20.402,°C,71.732,%RH
2024/06/13,03:30:01,20.34,°C,71.728,%RH
2024/06/13,03:50:01,20.34,°C,71.097,%RH
2024/06/13,04:10:01,20.277,°C,71.502,%RH
2024/06/13,04:30:01,20.215,°C,70.717,%RH
2024/06/13,04:50:01,20.152,°C,70.527,%RH
2024/06/13,05:10:01,20.152,°C,70.452,%RH
2024/06/13,05:30:01,20.09,°C,70.598,%RH
2024/06/13,05:50:01,20.027,°C,69.434,%RH
2024/06/13,06:10:01,20.027,°C,70.146,%RH
2024/06/13,06:30:01,20.027,°C,69.846,%RH
2024/06/13,06:50:01,19.964,°C,69.843,%RH
2024/06/13,07:10:01,19.902,°C,69.089,%RH
2024/06/13,07:30:01,19.902,°C,68.599,%RH
2024/06/13,07:50:01,19.714,°C,69.077,%RH
2024/06/13,08:10:01,19.464,°C,68.988,%RH
2024/06/13,08:30:01,19.339,°C,69.018,%RH
2024/06/13,08:50:01,19.214,°C,69.349,%RH
2024/06/13,09:10:01,19.089,°C,68.891,%RH
2024/06/13,09:30:01,19.151,°C,69.796,%RH
2024/06/13,09:50:01,19.151,°C,69.571,%RH
2024/06/13,10:10:01,19.214,°C,69.462,%RH
2024/06/13,10:30:01,19.276,°C,69.278,%RH
2024/06/13,10:50:01,19.276,°C,69.541,%RH
2024/06/13,11:10:01,19.276,°C,69.766,%RH
2024/06/13,11:30:01,19.276,°C,69.503,%RH
2024/06/13,11:50:01,19.276,°C,69.99,%RH
2024/06/13,12:10:01,19.339,°C,69.769,%RH
2024/06/13,12:30:01,19.339,°C,70.031,%RH
2024/06/13,12:50:01,19.401,°C,69.81,%RH
2024/06/13,13:10:01,19.401,°C,69.285,%RH
2024/06/13,13:30:01,19.464,°C,69.664,%RH
2024/06/13,13:50:01,19.527,°C,69.742,%RH
2024/06/13,14:10:01,19.589,°C,69.971,%RH
2024/06/13,14:30:01,19.652,°C,69.674,%RH
2024/06/13,14:50:01,19.714,°C,69.791,%RH
2024/06/13,15:10:01,19.714,°C,69.903,%RH
2024/06/13,15:30:01,19.714,°C,69.228,%RH
2024/06/13,15:50:01,19.714,°C,69.077,%RH
2024/06/13,16:10:01,19.652,°C,69.337,%RH
2024/06/13,16:30:01,19.589,°C,69.07,%RH
2024/06/13,16:50:01,19.589,°C,69.671,%RH
2024/06/13,17:10:01,19.527,°C,69.254,%RH
2024/06/13,17:30:01,19.464,°C,69.176,%RH
2024/06/13,17:50:01,19.401,°C,68.343,%RH
2024/06/13,18:10:01,19.339,°C,68.151,%RH
2024/06/13,18:30:01,19.339,°C,68.679,%RH
2024/06/13,18:50:01,19.464,°C,68.724,%RH
2024/06/13,19:10:01,20.215,°C,68.656,%RH
2024/06/13,19:30:01,20.527,°C,67.846,%RH
2024/06/13,19:50:01,20.715,°C,67.48,%RH
2024/06/13,20:10:01,20.965,°C,67.421,%RH
2024/06/13,20:30:01,20.903,°C,67.189,%RH
2024/06/13,20:50:01,21.153,°C,66.636,%RH
2024/06/13,21:10:01,21.215,°C,66.069,%RH
2024/06/13,21:30:01,20.903,°C,66.543,%RH
2024/06/13,21:50:01,20.402,°C,66.776,%RH
2024/06/13,22:10:01,20.09,°C,67.098,%RH
2024/06/13,22:30:01,19.902,°C,67.01,%RH
2024/06/13,22:50:01,19.714,°C,67.757,%RH
2024/06/13,23:10:01,19.527,°C,67.253,%RH
2024/06/13,23:30:01,19.401,°C,67.321,%RH
2024/06/13,23:50:01,19.276,°C,67.92,%RH
2024/06/14,00:10:01,19.214,°C,67.652,%RH
2024/06/14,00:30:01,19.089,°C,68.59,%RH
2024/06/14,00:50:01,19.026,°C,68.775,%RH
2024/06/14,01:10:01,18.901,°C,68.428,%RH
2024/06/14,01:30:01,18.838,°C,69.554,%RH
2024/06/14,01:50:01,18.776,°C,68.912,%RH
2024/06/14,02:10:01,18.713,°C,68.494,%RH
2024/06/14,02:30:01,18.651,°C,69.469,%RH
2024/06/14,02:50:01,18.588,°C,69.579,%RH
2024/06/14,03:10:01,18.526,°C,69.35,%RH
2024/06/14,03:30:01,18.463,°C,69.46,%RH
2024/06/14,03:50:01,18.4,°C,68.553,%RH
2024/06/14,04:10:01,18.4,°C,68.817,%RH
2024/06/14,04:30:01,18.338,°C,69.228,%RH
2024/06/14,04:50:01,18.275,°C,69.525,%RH
2024/06/14,05:10:01,18.213,°C,69.86,%RH
2024/06/14,05:30:01,18.15,°C,69.331,%RH
2024/06/14,05:50:01,18.088,°C,69.253,%RH
2024/06/14,06:10:01,18.088,°C,69.892,%RH
2024/06/14,06:30:01,18.025,°C,69.175,%RH
2024/06/14,06:50:01,17.963,°C,69.36,%RH
2024/06/14,07:10:01,17.9,°C,69.92,%RH
2024/06/14,07:30:01,17.9,°C,69.395,%RH
2024/06/14,07:50:01,17.837,°C,70.479,%RH
2024/06/14,08:10:01,17.775,°C,70.139,%RH
2024/06/14,08:30:01,17.712,°C,69.874,%RH
2024/06/14,08:50:01,17.65,°C,70.583,%RH
2024/06/14,09:10:01,17.712,°C,70.809,%RH
2024/06/14,09:30:01,17.837,°C,70.03,%RH
2024/06/14,09:50:01,17.837,°C,70.479,%RH
2024/06/14,10:10:01,17.9,°C,71.302,%RH
2024/06/14,10:30:01,17.963,°C,70.559,%RH
2024/06/14,10:50:01,18.025,°C,70.488,%RH
2024/06/14,11:10:01,18.025,°C,71.494,%RH
2024/06/14,11:30:01,18.15,°C,69.97,%RH
2024/06/14,11:50:01,18.213,°C,70.608,%RH
2024/06/14,12:10:01,18.275,°C,70.462,%RH
2024/06/14,12:30:01,18.338,°C,70.241,%RH
2024/06/14,12:50:01,18.526,°C,71.406,%RH
2024/06/14,13:10:01,18.588,°C,70.216,%RH
2024/06/14,13:30:01,20.34,°C,72.172,%RH
2024/06/14,13:50:01,32.027,°C,49.365,%RH
2024/06/14,14:10:01,28.466,°C,49.279,%RH
2024/06/14,14:30:01,26.904,°C,48.822,%RH
2024/06/14,14:50:01,25.279,°C,47.329,%RH
2024/06/14,15:10:01,26.342,°C,45.852,%RH
2024/06/14,15:30:01,22.904,°C,53.951,%RH
2024/06/14,15:50:01,23.717,°C,51.791,%RH
2024/06/14,16:10:01,19.902,°C,57.758,%RH
2024/06/14,16:30:01,24.217,°C,57.792,%RH
2024/06/14,16:50:01,19.902,°C,55.922,%RH
2024/06/14,17:10:01,19.151,°C,57.905,%RH
2024/06/14,17:30:01,18.964,°C,59.476,%RH
2024/06/14,17:50:01,18.901,°C,61.201,%RH
2024/06/14,18:10:01,18.964,°C,61.323,%RH
2024/06/14,18:30:01,19.527,°C,61.827,%RH
2024/06/14,18:50:01,19.777,°C,62.311,%RH
2024/06/14,19:10:01,19.839,°C,62.082,%RH
2024/06/14,19:30:01,20.152,°C,63.113,%RH
2024/06/14,19:50:01,20.527,°C,62.789,%RH
2024/06/14,20:10:01,20.715,°C,63.268,%RH
2024/06/14,20:30:01,20.903,°C,63.203,%RH
2024/06/14,20:50:01,21.09,°C,63.526,%RH
2024/06/14,21:10:01,21.153,°C,63.028,%RH
2024/06/14,21:30:01,21.278,°C,63.308,%RH
2024/06/14,21:50:01,21.403,°C,63.472,%RH
2024/06/14,22:10:01,21.403,°C,63.819,%RH
2024/06/14,22:30:01,20.903,°C,63.165,%RH
2024/06/14,22:50:01,20.402,°C,64.019,%RH
2024/06/14,23:10:01,20.027,°C,63.916,%RH
2024/06/14,23:30:01,19.714,°C,63.51,%RH
2024/06/14,23:50:01,19.464,°C,63.88,%RH
2024/06/15,00:10:01,19.214,°C,63.98,%RH
2024/06/15,00:30:01,19.089,°C,64.397,%RH
2024/06/15,00:50:01,18.964,°C,64.697,%RH
2024/06/15,01:10:01,18.838,°C,64.42,%RH
2024/06/15,01:30:01,18.776,°C,64.648,%RH
2024/06/15,01:50:01,18.713,°C,65.029,%RH
2024/06/15,02:10:01,18.651,°C,64.948,%RH
2024/06/15,02:30:01,18.588,°C,65.367,%RH
2024/06/15,02:50:01,18.526,°C,65.133,%RH
2024/06/15,03:10:01,18.463,°C,65.475,%RH
2024/06/15,03:30:01,18.4,°C,65.51,%RH
2024/06/15,03:50:01,18.338,°C,65.391,%RH
2024/06/15,04:10:01,18.338,°C,65.851,%RH
2024/06/15,04:30:01,18.275,°C,65.848,%RH
2024/06/15,04:50:01,18.213,°C,65.73,%RH
2024/06/15,05:10:01,18.15,°C,65.918,%RH
2024/06/15,05:30:01,18.15,°C,66.109,%RH
2024/06/15,05:50:01,18.088,°C,66.182,%RH
2024/06/15,06:10:01,18.088,°C,66.22,%RH
2024/06/15,06:30:01,18.025,°C,66.217,%RH
2024/06/15,06:50:01,18.025,°C,66.637,%RH
2024/06/15,07:10:01,17.963,°C,66.367,%RH
2024/06/15,07:30:01,17.963,°C,65.87,%RH
2024/06/15,07:50:01,17.963,°C,66.328,%RH
2024/06/15,08:10:01,17.9,°C,66.516,%RH
2024/06/15,08:30:01,18.088,°C,67.743,%RH
2024/06/15,08:50:01,18.088,°C,67.249,%RH
2024/06/15,09:10:01,18.088,°C,66.793,%RH
2024/06/15,09:30:01,18.088,°C,67.363,%RH
2024/06/15,09:50:01,18.15,°C,67.252,%RH
2024/06/15,10:10:01,18.15,°C,67.556,%RH
2024/06/15,10:30:01,18.213,°C,67.673,%RH
2024/06/15,10:50:01,18.213,°C,67.635,%RH
2024/06/15,11:10:01,18.338,°C,67.718,%RH
2024/06/15,11:30:01,18.338,°C,67.262,%RH
2024/06/15,11:50:01,18.338,°C,68.096,%RH
2024/06/15,12:10:01,18.4,°C,67.948,%RH
2024/06/15,12:30:01,18.4,°C,67.759,%RH
2024/06/15,12:50:01,18.526,°C,68.371,%RH
2024/06/15,13:10:01,18.526,°C,67.652,%RH
2024/06/15,13:30:01,18.651,°C,68.075,%RH
2024/06/15,13:50:01,18.713,°C,68.04,%RH
2024/06/15,14:10:01,18.776,°C,67.438,%RH
2024/06/15,14:30:01,18.776,°C,68.119,%RH
2024/06/15,14:50:01,18.776,°C,68.308,%RH
2024/06/15,15:10:01,18.776,°C,67.892,%RH
2024/06/15,15:30:01,18.838,°C,67.517,%RH
2024/06/15,15:50:01,18.776,°C,68.308,%RH
2024/06/15,16:10:01,18.776,°C,67.627,%RH
2024/06/15,16:30:01,18.713,°C,68.418,%RH
2024/06/15,16:50:01,18.651,°C,68.491,%RH
2024/06/15,17:10:01,18.588,°C,69.015,%RH
2024/06/15,17:30:01,18.588,°C,68.261,%RH
2024/06/15,17:50:01,18.526,°C,68.823,%RH
2024/06/15,18:10:01,18.588,°C,68.789,%RH
2024/06/15,18:30:01,18.588,°C,69.241,%RH
2024/06/15,18:50:01,18.776,°C,69.1,%RH
2024/06/15,19:10:01,19.276,°C,69.541,%RH
2024/06/15,19:30:01,19.652,°C,68.735,%RH
2024/06/15,19:50:01,19.902,°C,68.147,%RH
2024/06/15,20:10:01,20.152,°C,69.179,%RH
2024/06/15,20:30:01,20.215,°C,68.957,%RH
2024/06/15,20:50:01,20.152,°C,69.442,%RH
2024/06/15,21:10:01,20.09,°C,69.1,%RH
2024/06/15,21:30:01,20.09,°C,68.686,%RH
2024/06/15,21:50:01,19.777,°C,67.912,%RH
2024/06/15,22:10:01,19.464,°C,69.063,%RH
2024/06/15,22:30:01,19.214,°C,68.785,%RH
2024/06/15,22:50:01,19.089,°C,69.493,%RH
2024/06/15,23:10:01,18.964,°C,69.373,%RH
2024/06/15,23:30:01,18.838,°C,69.028,%RH
2024/06/15,23:50:01,18.713,°C,69.285,%RH
2024/06/16,00:10:01,18.651,°C,69.845,%RH
2024/06/16,00:30:01,18.588,°C,69.691,%RH
2024/06/16,00:50:01,18.526,°C,69.726,%RH
2024/06/16,01:10:01,18.4,°C,70.393,%RH
2024/06/16,01:30:01,18.4,°C,70.618,%RH
2024/06/16,01:50:01,18.338,°C,70.016,%RH
2024/06/16,02:10:01,18.275,°C,70.275,%RH
2024/06/16,02:30:01,18.213,°C,70.235,%RH
2024/06/16,02:50:01,18.213,°C,70.571,%RH
2024/06/16,03:10:01,18.15,°C,70.419,%RH
2024/06/16,03:30:01,18.088,°C,71.199,%RH
